date,temp_mean,temp_max,temp_min,humidity,rainfall,District,year,month,Season
2023-03-04,27.7,34.8,22.3,63,0.0,Sivagangai,2023,3,Summer
2023-03-05,28.4,35.0,23.4,62,0.0,Sivagangai,2023,3,Summer
2023-03-06,27.9,35.0,23.0,63,0.0,Sivagangai,2023,3,Summer
2023-03-07,27.6,34.3,22.0,66,0.2,Sivagangai,2023,3,Summer
2023-03-08,27.6,34.0,22.7,66,1.5,Sivagangai,2023,3,Summer
2023-03-09,28.0,34.0,23.0,63,0.1,Sivagangai,2023,3,Summer
2023-03-10,27.9,33.9,22.1,65,0.0,Sivagangai,2023,3,Summer
2023-03-11,28.0,34.8,22.4,66,0.0,Sivagangai,2023,3,Summer
2023-03-12,28.0,34.3,22.5,66,0.3,Sivagangai,2023,3,Summer
2023-03-13,28.6,35.0,23.8,59,0.0,Sivagangai,2023,3,Summer
2023-03-14,28.1,35.8,21.9,62,0.0,Sivagangai,2023,3,Summer
2023-03-15,28.1,34.8,22.6,69,0.0,Sivagangai,2023,3,Summer
2023-03-16,28.4,33.8,24.1,71,1.0,Sivagangai,2023,3,Summer
2023-03-17,28.1,34.6,23.4,71,4.0,Sivagangai,2023,3,Summer
2023-03-18,28.6,34.0,24.4,71,2.2,Sivagangai,2023,3,Summer
2023-03-19,28.9,35.3,23.2,70,2.5,Sivagangai,2023,3,Summer
2023-03-20,27.4,34.3,24.0,77,15.5,Sivagangai,2023,3,Summer
2023-03-21,28.7,34.0,24.4,76,1.0,Sivagangai,2023,3,Summer
2023-03-22,29.5,35.8,24.6,70,0.0,Sivagangai,2023,3,Summer
2023-03-23,29.5,36.0,25.0,70,1.0,Sivagangai,2023,3,Summer
2023-03-24,29.7,36.1,25.0,67,0.4,Sivagangai,2023,3,Summer
2023-03-25,28.8,35.4,24.0,69,1.3,Sivagangai,2023,3,Summer
2023-03-26,29.3,35.0,23.9,68,2.5,Sivagangai,2023,3,Summer
2023-03-27,30.7,38.9,24.8,62,0.2,Sivagangai,2023,3,Summer
2023-03-28,30.3,37.3,25.8,67,0.9,Sivagangai,2023,3,Summer
2023-03-29,30.1,37.2,24.8,66,0.0,Sivagangai,2023,3,Summer
2023-03-30,29.9,38.5,25.0,64,0.2,Sivagangai,2023,3,Summer
2023-03-31,30.2,38.8,24.1,64,0.0,Sivagangai,2023,3,Summer
2023-04-01,30.5,37.8,25.2,62,0.7,Sivagangai,2023,4,Summer
2023-04-02,30.3,37.6,25.2,64,0.8,Sivagangai,2023,4,Summer
2023-04-03,30.6,36.8,25.9,64,0.0,Sivagangai,2023,4,Summer
2023-04-04,29.4,36.0,25.5,67,0.5,Sivagangai,2023,4,Summer
2023-04-05,30.0,37.2,24.4,65,0.0,Sivagangai,2023,4,Summer
2023-04-06,30.3,37.6,25.2,63,1.0,Sivagangai,2023,4,Summer
2023-04-07,29.9,37.2,25.1,62,0.4,Sivagangai,2023,4,Summer
2023-04-08,29.1,35.0,23.9,64,0.9,Sivagangai,2023,4,Summer
2023-04-09,29.6,34.9,25.3,65,0.6,Sivagangai,2023,4,Summer
2023-04-10,30.2,37.0,24.5,62,0.0,Sivagangai,2023,4,Summer
2023-04-11,30.4,37.7,24.5,61,0.0,Sivagangai,2023,4,Summer
2023-04-12,30.4,39.2,24.5,61,0.0,Sivagangai,2023,4,Summer
2023-04-13,30.4,39.6,23.7,60,0.0,Sivagangai,2023,4,Summer
2023-04-14,31.1,40.5,24.1,51,0.0,Sivagangai,2023,4,Summer
2023-04-15,31.1,39.3,24.3,59,0.2,Sivagangai,2023,4,Summer
2023-04-16,31.6,40.0,25.4,56,0.0,Sivagangai,2023,4,Summer
2023-04-17,31.5,40.0,25.6,57,0.0,Sivagangai,2023,4,Summer
2023-04-18,31.6,39.7,26.1,58,0.0,Sivagangai,2023,4,Summer
2023-04-19,31.7,40.1,25.0,58,0.2,Sivagangai,2023,4,Summer
2023-04-20,32.0,40.5,25.9,60,0.0,Sivagangai,2023,4,Summer
2023-04-21,32.0,40.0,26.6,62,0.5,Sivagangai,2023,4,Summer
2023-04-22,31.8,39.4,26.8,63,0.3,Sivagangai,2023,4,Summer
2023-04-23,31.5,39.9,26.1,60,5.7,Sivagangai,2023,4,Summer
2023-04-24,29.5,35.8,24.7,71,3.7,Sivagangai,2023,4,Summer
2023-04-25,28.5,34.3,24.0,76,3.6,Sivagangai,2023,4,Summer
2023-04-26,28.7,33.5,25.0,75,2.7,Sivagangai,2023,4,Summer
2023-04-27,29.1,34.3,24.9,74,12.8,Sivagangai,2023,4,Summer
2023-04-28,30.0,35.5,25.5,68,1.7,Sivagangai,2023,4,Summer
2023-04-29,28.2,33.8,24.5,76,9.7,Sivagangai,2023,4,Summer
2023-04-30,28.4,34.2,24.4,74,0.9,Sivagangai,2023,4,Summer
2023-05-01,26.9,32.8,24.0,82,35.5,Sivagangai,2023,5,Summer
2023-05-02,27.0,31.6,23.5,83,18.3,Sivagangai,2023,5,Summer
2023-05-03,27.3,32.5,24.2,83,10.5,Sivagangai,2023,5,Summer
2023-05-04,27.6,33.5,24.5,83,7.1,Sivagangai,2023,5,Summer
2023-05-05,27.3,30.1,24.2,81,0.9,Sivagangai,2023,5,Summer
2023-05-06,29.2,34.2,25.6,67,0.5,Sivagangai,2023,5,Summer
2023-05-07,26.2,27.6,24.9,86,9.8,Sivagangai,2023,5,Summer
2023-05-08,28.3,32.3,23.9,75,0.4,Sivagangai,2023,5,Summer
2023-05-09,28.4,35.2,24.8,76,12.5,Sivagangai,2023,5,Summer
2023-05-10,29.7,35.1,24.4,72,1.0,Sivagangai,2023,5,Summer
2023-05-11,30.0,36.4,25.0,72,6.3,Sivagangai,2023,5,Summer
2023-05-12,30.3,36.0,25.8,70,2.3,Sivagangai,2023,5,Summer
2023-05-13,30.4,36.8,26.3,71,0.0,Sivagangai,2023,5,Summer
2023-05-14,31.1,37.8,25.9,67,0.0,Sivagangai,2023,5,Summer
2023-05-15,31.2,38.0,25.8,66,0.0,Sivagangai,2023,5,Summer
2023-05-16,31.9,39.8,25.8,65,0.0,Sivagangai,2023,5,Summer
2023-05-17,32.0,39.4,25.9,65,0.0,Sivagangai,2023,5,Summer
2023-05-18,31.6,39.0,26.5,69,0.1,Sivagangai,2023,5,Summer
2023-05-19,31.6,38.3,27.2,67,0.5,Sivagangai,2023,5,Summer
2023-05-20,31.2,38.7,26.6,66,0.2,Sivagangai,2023,5,Summer
2023-05-21,31.0,38.6,26.7,69,0.3,Sivagangai,2023,5,Summer
2023-05-22,30.7,38.4,25.8,68,1.8,Sivagangai,2023,5,Summer
2023-05-23,31.2,39.5,25.5,64,0.0,Sivagangai,2023,5,Summer
2023-05-24,31.8,40.8,26.8,62,0.2,Sivagangai,2023,5,Summer
2023-05-25,32.3,39.4,27.4,57,1.4,Sivagangai,2023,5,Summer
2023-05-26,32.4,39.6,28.4,53,0.8,Sivagangai,2023,5,Summer
2023-05-27,32.6,39.8,27.1,52,0.6,Sivagangai,2023,5,Summer
2023-05-28,32.0,40.6,27.4,57,3.2,Sivagangai,2023,5,Summer
2023-05-29,31.8,39.3,27.3,63,0.2,Sivagangai,2023,5,Summer
2023-05-30,32.0,39.5,27.2,65,0.1,Sivagangai,2023,5,Summer
2023-05-31,30.5,38.5,24.6,64,1.2,Sivagangai,2023,5,Summer
2023-06-01,32.0,38.3,26.8,61,0.0,Sivagangai,2023,6,Kharif
2023-06-02,33.3,40.3,27.5,50,0.3,Sivagangai,2023,6,Kharif
2023-06-03,32.8,41.5,28.4,56,1.9,Sivagangai,2023,6,Kharif
2023-06-04,33.3,40.8,28.2,52,0.3,Sivagangai,2023,6,Kharif
2023-06-05,32.2,40.2,28.1,56,1.1,Sivagangai,2023,6,Kharif
2023-06-06,32.6,40.7,28.2,53,0.5,Sivagangai,2023,6,Kharif
2023-06-07,32.8,40.8,28.5,52,3.6,Sivagangai,2023,6,Kharif
2023-06-08,32.9,40.8,27.7,49,0.2,Sivagangai,2023,6,Kharif
2023-06-09,32.2,40.8,27.2,52,8.7,Sivagangai,2023,6,Kharif
2023-06-10,32.2,39.2,27.8,50,0.5,Sivagangai,2023,6,Kharif
2023-06-11,32.5,39.9,26.8,49,0.5,Sivagangai,2023,6,Kharif
2023-06-12,32.4,40.1,28.0,53,0.8,Sivagangai,2023,6,Kharif
2023-06-13,31.6,39.2,27.6,58,1.4,Sivagangai,2023,6,Kharif
2023-06-14,31.9,38.8,27.0,57,0.7,Sivagangai,2023,6,Kharif
2023-06-15,32.7,40.2,26.7,58,0.1,Sivagangai,2023,6,Kharif
2023-06-16,33.4,40.2,28.5,51,0.8,Sivagangai,2023,6,Kharif
2023-06-17,32.3,39.5,28.2,51,0.1,Sivagangai,2023,6,Kharif
2023-06-18,29.4,33.4,26.0,65,1.2,Sivagangai,2023,6,Kharif
2023-06-19,29.1,35.4,25.1,75,1.7,Sivagangai,2023,6,Kharif
2023-06-20,28.6,34.8,26.0,78,13.2,Sivagangai,2023,6,Kharif
2023-06-21,29.0,32.2,25.6,75,3.3,Sivagangai,2023,6,Kharif
2023-06-22,30.4,36.3,26.1,67,0.1,Sivagangai,2023,6,Kharif
2023-06-23,30.4,36.2,26.3,67,1.5,Sivagangai,2023,6,Kharif
2023-06-24,30.9,36.8,26.6,61,0.6,Sivagangai,2023,6,Kharif
2023-06-25,30.7,37.0,26.0,60,0.5,Sivagangai,2023,6,Kharif
2023-06-26,31.0,38.5,26.4,58,1.4,Sivagangai,2023,6,Kharif
2023-06-27,30.8,39.0,26.6,55,3.4,Sivagangai,2023,6,Kharif
2023-06-28,31.4,38.8,25.5,53,0.4,Sivagangai,2023,6,Kharif
2023-06-29,31.3,39.7,27.6,56,2.2,Sivagangai,2023,6,Kharif
2023-06-30,32.0,39.3,26.5,54,0.7,Sivagangai,2023,6,Kharif
2023-07-01,31.2,36.7,27.8,56,6.7,Sivagangai,2023,7,Kharif
2023-07-02,29.7,36.5,26.8,67,5.7,Sivagangai,2023,7,Kharif
2023-07-03,29.8,36.2,26.3,64,4.0,Sivagangai,2023,7,Kharif
2023-07-04,29.1,33.7,25.8,62,0.5,Sivagangai,2023,7,Kharif
2023-07-05,26.9,30.6,24.2,79,6.4,Sivagangai,2023,7,Kharif
2023-07-06,27.8,32.8,24.1,72,5.3,Sivagangai,2023,7,Kharif
2023-07-07,28.9,33.0,24.9,65,0.1,Sivagangai,2023,7,Kharif
2023-07-08,29.5,35.3,25.3,67,5.4,Sivagangai,2023,7,Kharif
2023-07-09,30.8,36.5,25.8,60,0.2,Sivagangai,2023,7,Kharif
2023-07-10,29.5,35.0,25.9,69,5.5,Sivagangai,2023,7,Kharif
2023-07-11,28.1,31.9,25.7,76,4.3,Sivagangai,2023,7,Kharif
2023-07-12,29.5,36.2,25.4,72,0.4,Sivagangai,2023,7,Kharif
2023-07-13,29.7,37.1,25.8,70,2.4,Sivagangai,2023,7,Kharif
2023-07-14,30.6,36.7,26.0,61,0.6,Sivagangai,2023,7,Kharif
2023-07-15,31.2,37.5,25.8,60,0.3,Sivagangai,2023,7,Kharif
2023-07-16,31.4,38.5,26.6,57,0.7,Sivagangai,2023,7,Kharif
2023-07-17,31.3,38.0,26.8,55,0.9,Sivagangai,2023,7,Kharif
2023-07-18,31.3,37.7,26.7,51,0.0,Sivagangai,2023,7,Kharif
2023-07-19,31.6,37.7,27.7,50,0.9,Sivagangai,2023,7,Kharif
2023-07-20,32.0,39.7,27.2,49,0.0,Sivagangai,2023,7,Kharif
2023-07-21,31.8,38.4,27.1,49,0.2,Sivagangai,2023,7,Kharif
2023-07-22,31.6,38.5,27.6,49,0.3,Sivagangai,2023,7,Kharif
2023-07-23,31.3,37.8,27.6,52,0.3,Sivagangai,2023,7,Kharif
2023-07-24,30.6,35.9,27.5,55,0.8,Sivagangai,2023,7,Kharif
2023-07-25,29.7,36.5,26.0,61,0.3,Sivagangai,2023,7,Kharif
2023-07-26,30.1,35.7,26.7,56,0.2,Sivagangai,2023,7,Kharif
2023-07-27,30.9,38.4,26.4,56,3.8,Sivagangai,2023,7,Kharif
2023-07-28,31.9,39.7,26.5,52,0.1,Sivagangai,2023,7,Kharif
2023-07-29,32.6,40.8,26.8,47,1.0,Sivagangai,2023,7,Kharif
2023-07-30,32.7,39.9,26.9,45,0.1,Sivagangai,2023,7,Kharif
2023-07-31,32.8,40.5,27.5,46,0.2,Sivagangai,2023,7,Kharif
2023-08-01,32.9,40.2,27.9,46,0.2,Sivagangai,2023,8,Kharif
2023-08-02,33.3,41.0,27.5,41,0.0,Sivagangai,2023,8,Kharif
2023-08-03,32.0,40.5,26.0,49,0.0,Sivagangai,2023,8,Kharif
2023-08-04,32.0,40.0,26.9,55,1.5,Sivagangai,2023,8,Kharif
2023-08-05,32.9,40.7,27.4,49,0.4,Sivagangai,2023,8,Kharif
2023-08-06,33.1,40.7,27.9,47,0.2,Sivagangai,2023,8,Kharif
2023-08-07,32.6,40.2,27.7,51,0.3,Sivagangai,2023,8,Kharif
2023-08-08,31.8,39.5,27.4,56,1.3,Sivagangai,2023,8,Kharif
2023-08-09,31.8,39.7,25.8,60,0.3,Sivagangai,2023,8,Kharif
2023-08-10,30.5,37.8,26.4,64,9.7,Sivagangai,2023,8,Kharif
2023-08-11,28.5,36.0,24.0,76,26.7,Sivagangai,2023,8,Kharif
2023-08-12,28.0,35.2,24.1,79,18.8,Sivagangai,2023,8,Kharif
2023-08-13,29.9,36.2,24.6,68,0.2,Sivagangai,2023,8,Kharif
2023-08-14,29.9,35.5,25.9,68,0.3,Sivagangai,2023,8,Kharif
2023-08-15,29.8,35.6,25.8,67,0.6,Sivagangai,2023,8,Kharif
2023-08-16,29.9,36.2,26.1,62,0.0,Sivagangai,2023,8,Kharif
2023-08-17,30.7,38.0,25.5,60,0.0,Sivagangai,2023,8,Kharif
2023-08-18,31.6,38.5,25.7,51,0.4,Sivagangai,2023,8,Kharif
2023-08-19,31.6,39.1,26.3,50,0.7,Sivagangai,2023,8,Kharif
2023-08-20,31.6,38.2,26.5,49,0.4,Sivagangai,2023,8,Kharif
2023-08-21,32.1,40.0,27.4,51,0.7,Sivagangai,2023,8,Kharif
2023-08-22,31.5,38.8,26.9,59,2.4,Sivagangai,2023,8,Kharif
2023-08-23,30.8,38.3,26.2,65,0.7,Sivagangai,2023,8,Kharif
2023-08-24,31.4,39.0,26.6,60,0.3,Sivagangai,2023,8,Kharif
2023-08-25,31.1,39.4,25.9,61,0.0,Sivagangai,2023,8,Kharif
2023-08-26,31.0,39.2,25.9,63,0.0,Sivagangai,2023,8,Kharif
2023-08-27,31.3,39.7,25.9,62,0.3,Sivagangai,2023,8,Kharif
2023-08-28,31.7,39.6,26.9,61,0.4,Sivagangai,2023,8,Kharif
2023-08-29,29.7,37.5,25.8,68,45.5,Sivagangai,2023,8,Kharif
2023-08-30,29.0,36.5,25.1,73,6.3,Sivagangai,2023,8,Kharif
2023-08-31,29.0,35.3,24.9,73,10.7,Sivagangai,2023,8,Kharif
2023-09-01,29.0,33.2,25.3,74,7.7,Sivagangai,2023,9,Kharif
2023-09-02,27.9,33.3,25.7,83,25.5,Sivagangai,2023,9,Kharif
2023-09-03,27.8,33.0,24.6,79,2.4,Sivagangai,2023,9,Kharif
2023-09-04,29.0,33.2,24.8,69,4.4,Sivagangai,2023,9,Kharif
2023-09-05,29.7,34.0,25.6,62,0.0,Sivagangai,2023,9,Kharif
2023-09-06,29.1,34.4,25.8,67,0.7,Sivagangai,2023,9,Kharif
2023-09-07,28.9,34.9,25.9,69,0.3,Sivagangai,2023,9,Kharif
2023-09-08,29.5,35.5,25.2,64,0.5,Sivagangai,2023,9,Kharif
2023-09-09,29.3,35.5,25.5,69,3.2,Sivagangai,2023,9,Kharif
2023-09-10,29.7,35.2,26.0,68,3.9,Sivagangai,2023,9,Kharif
2023-09-11,29.3,35.3,25.8,66,5.4,Sivagangai,2023,9,Kharif
2023-09-12,29.7,36.2,25.5,65,3.2,Sivagangai,2023,9,Kharif
2023-09-13,29.6,34.8,25.8,68,0.0,Sivagangai,2023,9,Kharif
2023-09-14,29.2,36.0,25.3,69,10.5,Sivagangai,2023,9,Kharif
2023-09-15,29.0,36.3,25.4,70,2.1,Sivagangai,2023,9,Kharif
2023-09-16,29.4,35.0,25.4,67,0.6,Sivagangai,2023,9,Kharif
2023-09-17,28.6,33.7,25.6,71,12.6,Sivagangai,2023,9,Kharif
2023-09-18,27.9,33.3,25.0,78,23.9,Sivagangai,2023,9,Kharif
2023-09-19,27.7,34.5,23.9,80,8.8,Sivagangai,2023,9,Kharif
2023-09-20,28.7,34.1,24.6,75,5.9,Sivagangai,2023,9,Kharif
2023-09-21,28.3,34.8,24.1,79,16.7,Sivagangai,2023,9,Kharif
2023-09-22,28.1,33.5,24.3,77,6.5,Sivagangai,2023,9,Kharif
2023-09-23,28.7,34.0,24.9,73,11.1,Sivagangai,2023,9,Kharif
2023-09-24,28.3,34.8,25.0,76,17.1,Sivagangai,2023,9,Kharif
2023-09-25,29.2,35.2,25.1,68,0.1,Sivagangai,2023,9,Kharif
2023-09-26,28.8,34.2,25.1,70,0.6,Sivagangai,2023,9,Kharif
2023-09-27,28.5,35.6,25.0,72,18.1,Sivagangai,2023,9,Kharif
2023-09-28,28.5,35.4,24.7,72,4.1,Sivagangai,2023,9,Kharif
2023-09-29,28.0,33.5,24.9,70,1.4,Sivagangai,2023,9,Kharif
2023-09-30,28.5,34.2,25.0,71,4.7,Sivagangai,2023,9,Kharif
2023-10-01,28.3,32.6,25.1,71,3.6,Sivagangai,2023,10,Rabi
2023-10-02,28.5,34.5,25.1,72,2.3,Sivagangai,2023,10,Rabi
2023-10-03,29.2,35.0,25.1,69,1.5,Sivagangai,2023,10,Rabi
2023-10-04,29.1,35.2,24.5,71,0.2,Sivagangai,2023,10,Rabi
2023-10-05,29.7,36.8,25.2,67,0.4,Sivagangai,2023,10,Rabi
2023-10-06,29.9,36.2,25.0,69,0.0,Sivagangai,2023,10,Rabi
2023-10-07,30.0,36.5,25.3,71,0.6,Sivagangai,2023,10,Rabi
2023-10-08,30.2,36.5,26.2,69,0.3,Sivagangai,2023,10,Rabi
2023-10-09,29.4,36.5,25.5,72,3.8,Sivagangai,2023,10,Rabi
2023-10-10,29.4,34.7,25.0,72,0.5,Sivagangai,2023,10,Rabi
2023-10-11,28.2,34.8,24.5,78,20.7,Sivagangai,2023,10,Rabi
2023-10-12,27.8,34.2,23.9,80,26.9,Sivagangai,2023,10,Rabi
2023-10-13,27.9,32.5,24.1,76,1.4,Sivagangai,2023,10,Rabi
2023-10-14,26.7,29.4,24.4,82,7.4,Sivagangai,2023,10,Rabi
2023-10-15,28.0,33.5,23.6,75,10.5,Sivagangai,2023,10,Rabi
2023-10-16,27.4,32.3,23.8,78,25.2,Sivagangai,2023,10,Rabi
2023-10-17,26.8,32.9,23.6,82,18.7,Sivagangai,2023,10,Rabi
2023-10-18,27.7,33.2,23.4,75,0.9,Sivagangai,2023,10,Rabi
2023-10-19,27.2,32.8,23.3,75,3.3,Sivagangai,2023,10,Rabi
2023-10-20,27.9,33.1,23.5,72,0.0,Sivagangai,2023,10,Rabi
2023-10-21,28.2,34.0,23.8,72,3.8,Sivagangai,2023,10,Rabi
2023-10-22,27.7,33.6,23.8,76,4.4,Sivagangai,2023,10,Rabi
2023-10-23,26.6,30.5,23.7,82,5.9,Sivagangai,2023,10,Rabi
2023-10-24,27.2,33.1,23.0,77,3.3,Sivagangai,2023,10,Rabi
2023-10-25,27.0,32.3,23.9,81,16.0,Sivagangai,2023,10,Rabi
2023-10-26,28.1,33.0,24.4,71,0.5,Sivagangai,2023,10,Rabi
2023-10-27,27.5,32.7,24.5,75,10.1,Sivagangai,2023,10,Rabi
2023-10-28,27.3,31.6,22.9,78,7.1,Sivagangai,2023,10,Rabi
2023-10-29,26.2,31.5,23.0,84,27.2,Sivagangai,2023,10,Rabi
2023-10-30,25.7,31.2,23.0,85,19.0,Sivagangai,2023,10,Rabi
2023-10-31,26.6,32.8,22.7,82,9.9,Sivagangai,2023,10,Rabi
2023-11-01,26.6,32.5,22.6,81,5.9,Sivagangai,2023,11,Rabi
2023-11-02,26.0,30.9,23.0,85,11.4,Sivagangai,2023,11,Rabi
2023-11-03,25.4,30.2,23.0,88,30.8,Sivagangai,2023,11,Rabi
2023-11-04,24.5,27.5,22.8,92,18.9,Sivagangai,2023,11,Rabi
2023-11-05,25.6,30.3,22.6,88,8.2,Sivagangai,2023,11,Rabi
2023-11-06,26.3,32.0,23.2,86,18.1,Sivagangai,2023,11,Rabi
2023-11-07,25.7,30.9,23.2,86,28.2,Sivagangai,2023,11,Rabi
2023-11-08,25.6,31.0,23.0,87,12.4,Sivagangai,2023,11,Rabi
2023-11-09,25.5,29.6,22.0,87,18.4,Sivagangai,2023,11,Rabi
2023-11-10,25.5,30.4,23.0,87,22.4,Sivagangai,2023,11,Rabi
2023-11-11,25.4,29.0,23.0,88,23.4,Sivagangai,2023,11,Rabi
2023-11-12,26.8,31.4,22.7,69,0.0,Sivagangai,2023,11,Rabi
2023-11-13,26.3,31.4,23.3,75,1.5,Sivagangai,2023,11,Rabi
2023-11-14,24.9,26.5,23.6,83,14.3,Sivagangai,2023,11,Rabi
2023-11-15,26.1,30.8,22.2,73,3.2,Sivagangai,2023,11,Rabi
2023-11-16,26.4,31.0,23.8,82,9.6,Sivagangai,2023,11,Rabi
2023-11-17,26.8,31.5,23.5,82,9.1,Sivagangai,2023,11,Rabi
2023-11-18,25.9,30.0,23.5,86,4.7,Sivagangai,2023,11,Rabi
2023-11-19,26.2,30.5,23.4,83,12.4,Sivagangai,2023,11,Rabi
2023-11-20,25.8,30.5,23.1,85,2.6,Sivagangai,2023,11,Rabi
2023-11-21,26.8,31.9,23.9,83,4.6,Sivagangai,2023,11,Rabi
2023-11-22,25.7,30.0,23.5,88,25.9,Sivagangai,2023,11,Rabi
2023-11-23,25.6,29.4,23.3,86,5.8,Sivagangai,2023,11,Rabi
2023-11-24,26.0,30.2,23.1,84,2.3,Sivagangai,2023,11,Rabi
2023-11-25,25.4,29.2,23.0,86,13.1,Sivagangai,2023,11,Rabi
2023-11-26,25.6,29.5,22.8,84,4.7,Sivagangai,2023,11,Rabi
2023-11-27,25.9,30.0,22.9,85,5.2,Sivagangai,2023,11,Rabi
2023-11-28,25.9,30.0,23.2,84,2.6,Sivagangai,2023,11,Rabi
2023-11-29,25.9,30.1,22.6,84,3.3,Sivagangai,2023,11,Rabi
2023-11-30,25.7,30.0,23.5,85,3.1,Sivagangai,2023,11,Rabi
2023-12-01,26.2,29.6,23.4,81,1.4,Sivagangai,2023,12,Rabi
2023-12-02,27.1,32.4,24.0,74,0.4,Sivagangai,2023,12,Rabi
2023-12-03,27.2,31.8,24.5,76,0.0,Sivagangai,2023,12,Rabi
2023-12-04,27.4,31.9,23.9,82,2.2,Sivagangai,2023,12,Rabi
2023-12-05,28.2,33.2,24.0,79,1.0,Sivagangai,2023,12,Rabi
2023-12-06,27.7,32.1,24.0,81,0.9,Sivagangai,2023,12,Rabi
2023-12-07,27.7,32.0,24.9,81,1.8,Sivagangai,2023,12,Rabi
2023-12-08,26.9,31.0,23.9,83,2.1,Sivagangai,2023,12,Rabi
2023-12-09,26.4,30.0,23.5,84,6.7,Sivagangai,2023,12,Rabi
2023-12-10,26.4,30.6,24.0,82,6.0,Sivagangai,2023,12,Rabi
2023-12-11,26.3,30.1,23.5,80,2.3,Sivagangai,2023,12,Rabi
2023-12-12,26.1,30.0,23.5,76,0.7,Sivagangai,2023,12,Rabi
2023-12-13,25.5,30.2,21.5,73,0.0,Sivagangai,2023,12,Rabi
2023-12-14,26.0,30.0,21.9,70,0.0,Sivagangai,2023,12,Rabi
2023-12-15,26.3,29.2,23.9,74,1.2,Sivagangai,2023,12,Rabi
2023-12-16,24.8,27.2,23.4,86,4.7,Sivagangai,2023,12,Rabi
2023-12-17,24.6,26.5,23.3,91,38.2,Sivagangai,2023,12,Rabi
2023-12-18,24.3,25.5,23.2,89,10.6,Sivagangai,2023,12,Rabi
2023-12-19,25.3,27.8,23.3,79,2.3,Sivagangai,2023,12,Rabi
2023-12-20,25.0,27.5,23.2,80,1.2,Sivagangai,2023,12,Rabi
2023-12-21,25.3,28.7,23.3,83,3.0,Sivagangai,2023,12,Rabi
2023-12-22,25.3,29.7,21.9,80,0.0,Sivagangai,2023,12,Rabi
2023-12-23,25.0,30.0,21.2,79,0.0,Sivagangai,2023,12,Rabi
2023-12-24,24.8,28.1,22.0,79,0.9,Sivagangai,2023,12,Rabi
2023-12-25,25.9,30.0,23.2,79,1.3,Sivagangai,2023,12,Rabi
2023-12-26,25.5,29.5,22.6,77,0.0,Sivagangai,2023,12,Rabi
2023-12-27,25.7,29.1,22.4,77,1.9,Sivagangai,2023,12,Rabi
2023-12-28,26.0,29.4,23.7,78,1.8,Sivagangai,2023,12,Rabi
2023-12-29,26.0,29.2,23.6,80,2.3,Sivagangai,2023,12,Rabi
2023-12-30,26.0,29.4,23.5,77,1.3,Sivagangai,2023,12,Rabi
2023-12-31,25.9,30.5,22.4,77,0.0,Sivagangai,2023,12,Rabi
2024-01-01,25.8,30.0,22.1,75,0.0,Sivagangai,2024,1,Rabi
2024-01-02,25.5,29.4,22.1,79,0.5,Sivagangai,2024,1,Rabi
2024-01-03,25.8,29.9,22.4,77,0.0,Sivagangai,2024,1,Rabi
2024-01-04,25.9,30.8,22.6,78,1.1,Sivagangai,2024,1,Rabi
2024-01-05,25.8,30.2,23.2,83,4.2,Sivagangai,2024,1,Rabi
2024-01-06,26.0,31.5,22.9,82,4.5,Sivagangai,2024,1,Rabi
2024-01-07,25.6,29.6,23.1,82,4.1,Sivagangai,2024,1,Rabi
2024-01-08,25.1,29.2,23.1,88,19.2,Sivagangai,2024,1,Rabi
2024-01-09,24.4,27.8,23.4,91,21.4,Sivagangai,2024,1,Rabi
2024-01-10,25.7,29.6,22.6,79,0.8,Sivagangai,2024,1,Rabi
2024-01-11,26.2,30.0,23.0,73,0.5,Sivagangai,2024,1,Rabi
2024-01-12,26.1,30.3,22.4,73,0.2,Sivagangai,2024,1,Rabi
2024-01-13,24.8,28.1,22.4,84,1.5,Sivagangai,2024,1,Rabi
2024-01-14,25.7,31.5,21.0,75,0.0,Sivagangai,2024,1,Rabi
2024-01-15,25.1,30.9,20.7,76,0.3,Sivagangai,2024,1,Rabi
2024-01-16,24.6,30.4,19.9,72,0.0,Sivagangai,2024,1,Rabi
2024-01-17,24.7,31.2,19.0,73,0.0,Sivagangai,2024,1,Rabi
2024-01-18,25.6,30.1,21.0,81,2.6,Sivagangai,2024,1,Rabi
2024-01-19,26.0,29.8,22.6,81,5.8,Sivagangai,2024,1,Rabi
2024-01-20,26.1,29.3,23.5,77,1.6,Sivagangai,2024,1,Rabi
2024-01-21,26.9,31.7,23.7,77,1.4,Sivagangai,2024,1,Rabi
2024-01-22,26.6,32.5,22.3,76,0.0,Sivagangai,2024,1,Rabi
2024-01-23,26.1,32.0,21.2,73,0.0,Sivagangai,2024,1,Rabi
2024-01-24,25.8,31.6,20.3,71,0.0,Sivagangai,2024,1,Rabi
2024-01-25,26.3,32.7,20.2,69,0.0,Sivagangai,2024,1,Rabi
2024-01-26,26.2,32.3,20.3,67,0.6,Sivagangai,2024,1,Rabi
2024-01-27,26.3,31.9,21.4,68,0.0,Sivagangai,2024,1,Rabi
2024-01-28,26.5,32.7,21.4,69,0.0,Sivagangai,2024,1,Rabi
2024-01-29,26.7,32.5,22.3,68,0.0,Sivagangai,2024,1,Rabi
2024-01-30,26.9,32.6,21.8,69,0.0,Sivagangai,2024,1,Rabi
2024-01-31,27.6,33.7,22.9,70,0.0,Sivagangai,2024,1,Rabi
